attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.2,True,random,4759,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,0.2,0.164635
fgsm,0.2,True,random,5241,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,0.2,0.173023
fgsm,0.2,True,random,4504,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,0.2,0.182909
fgsm,0.2,True,random,4425,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,0.2,0.180563
fgsm,0.2,True,random,4252,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,0.2,0.188739
fgsm,0.2,True,random,3471,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,0.2,0.18254
fgsm,0.2,True,random,3250,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,0.2,0.179369
fgsm,0.2,True,random,6663,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,0.2,0.1756
fgsm,0.2,True,random,1787,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,0.2,0.173801
fgsm,0.2,True,random,7743,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_200/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,0.2,0.170633
