dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
27,"""Tomatito""",2451,8010,3.195813042111695e-05,dataset/clean_cropped/NN1/027_n008620_Tomatito/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/027_n008620_Tomatito/0004_to_2451.jpg
27,"""Tomatito""",5658,8010,0.02484256401658058,dataset/clean_cropped/NN1/027_n008620_Tomatito/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/027_n008620_Tomatito/0009_to_5658.jpg
46,"""Esperanza_Spalding""",8010,2451,0.0025844613555818796,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/046_n002622_Esperanza_Spalding/0002_to_8010.jpg
91,"""Layne_Staley""",44,4700,6.0301335906842723e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0002_to_44.jpg
91,"""Layne_Staley""",3540,4700,0.00030085197067819536,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0002_to_3540.jpg
91,"""Layne_Staley""",5658,4700,0.0011576268589124084,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0002_to_5658.jpg
91,"""Layne_Staley""",391,4700,0.0001770000089891255,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0002_to_391.jpg
91,"""Layne_Staley""",2451,4700,0.001113429432734847,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0002_to_2451.jpg
91,"""Layne_Staley""",44,4700,1.4517760973831173e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0003_to_44.jpg
91,"""Layne_Staley""",1092,4700,4.1345319914398715e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0003_to_1092.jpg
91,"""Layne_Staley""",6357,4700,9.771122677193489e-06,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0003_to_6357.jpg
91,"""Layne_Staley""",2856,4700,2.099024277413264e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0003_to_2856.jpg
91,"""Layne_Staley""",5658,4700,0.0007399989408440888,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_lookalikes/eps_0_150/091_n005050_Layne_Staley/0003_to_5658.jpg
