dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
19,"""Paul_Le_Guen""",2856,6357,0.009840374812483788,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/019_n006844_Paul_Le_Guen/0003_to_2856.jpg
19,"""Paul_Le_Guen""",3540,6357,0.01986747607588768,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0005.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/019_n006844_Paul_Le_Guen/0005_to_3540.jpg
27,"""Tomatito""",5658,8010,0.006670559756457806,dataset/clean_cropped/NN1/027_n008620_Tomatito/0004.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/027_n008620_Tomatito/0004_to_5658.jpg
31,"""Brad_Garrett""",2451,1092,5.450034950627014e-05,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0004.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/031_n001155_Brad_Garrett/0004_to_2451.jpg
31,"""Brad_Garrett""",4700,1092,0.0027928734198212624,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/031_n001155_Brad_Garrett/0009_to_4700.jpg
46,"""Esperanza_Spalding""",8010,2451,0.011161734350025654,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0002.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/046_n002622_Esperanza_Spalding/0002_to_8010.jpg
46,"""Esperanza_Spalding""",44,2451,0.0016555010806769133,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/046_n002622_Esperanza_Spalding/0003_to_44.jpg
91,"""Layne_Staley""",2856,4700,0.0012082812609151006,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0002_to_2856.jpg
91,"""Layne_Staley""",5658,4700,0.0005129536148160696,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0002_to_5658.jpg
91,"""Layne_Staley""",2451,4700,0.001931159058585763,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0002.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0002_to_2451.jpg
91,"""Layne_Staley""",44,4700,0.00046549257240258157,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_44.jpg
91,"""Layne_Staley""",1092,4700,6.719787052134052e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_1092.jpg
91,"""Layne_Staley""",6357,4700,2.8573969757417217e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_6357.jpg
91,"""Layne_Staley""",3540,4700,0.00529581168666482,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_3540.jpg
91,"""Layne_Staley""",2856,4700,1.7924750864040107e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_2856.jpg
91,"""Layne_Staley""",5658,4700,0.0028224322013556957,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_5658.jpg
91,"""Layne_Staley""",8010,4700,0.002386694774031639,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_8010.jpg
91,"""Layne_Staley""",391,4700,5.2445328037720174e-05,dataset/clean_cropped/NN1/091_n005050_Layne_Staley/0003.jpg,dataset/attacks/error_specific/fgsm/rr_lookalikes/eps_0_100/091_n005050_Layne_Staley/0003_to_391.jpg
