attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,0.1,0.05429
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,0.1,0.056615
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,0.1,0.056857
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,0.1,0.056753
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,0.1,0.057071
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,0.1,0.056715
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,0.1,0.057343
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,0.1,0.055462
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,0.1,0.055502
pgd,0.1,False,untargeted,,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,0.1,0.055427
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0000.jpg,0.1,0.056378
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0001.jpg,0.1,0.056563
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0002.jpg,0.1,0.057261
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0003.jpg,0.1,0.057783
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0004.jpg,0.1,0.056367
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0005.jpg,0.1,0.057108
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0006.jpg,0.1,0.056366
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0008.jpg,0.1,0.057625
pgd,0.1,False,untargeted,,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/001_n002771_Felix_Neureuther/0009.jpg,0.1,0.057112
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0000.jpg,0.1,0.057573
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0001.jpg,0.1,0.057387
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0002.jpg,0.1,0.057859
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0004.jpg,0.1,0.056485
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0005.jpg,0.1,0.055866
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0006.jpg,0.1,0.057622
pgd,0.1,False,untargeted,,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.jpg,dataset/attacks/NN1/error_generic/pgd/eps_0_100/002_n006115_Mike_Posner/0007.jpg,0.1,0.056687
