attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.05,True,least-likely,361,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0000.jpg,0.05,0.0452
fgsm,0.05,True,least-likely,4660,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0001.jpg,0.05,0.048081
fgsm,0.05,True,least-likely,4876,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0002.jpg,0.05,0.04699
fgsm,0.05,True,least-likely,4952,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0003.jpg,0.05,0.047308
fgsm,0.05,True,least-likely,4669,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0004.jpg,0.05,0.048135
fgsm,0.05,True,least-likely,8495,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0005.jpg,0.05,0.047554
fgsm,0.05,True,least-likely,6288,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0006.jpg,0.05,0.047707
fgsm,0.05,True,least-likely,5216,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0007.jpg,0.05,0.047314
fgsm,0.05,True,least-likely,6536,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0008.jpg,0.05,0.04695
fgsm,0.05,True,least-likely,7422,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0009.jpg,0.05,0.047292
fgsm,0.05,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0000.jpg,0.05,0.046961
fgsm,0.05,True,least-likely,5020,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0001.jpg,0.05,0.047392
fgsm,0.05,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0002.jpg,0.05,0.047228
fgsm,0.05,True,least-likely,7728,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0003.jpg,0.05,0.048093
fgsm,0.05,True,least-likely,2900,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.jpg,dataset/attacks/error_specific/fgsm/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0004.jpg,0.05,0.047712
