dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
3,"""Philip_Michael_Thomas""",8022,6487,0.0003359341062605381,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/003_n006980_Philip_Michael_Thomas/0003.jpg
4,"""Drake""",4620,2148,0.0010692246723920107,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/004_n002295_Drake/0007.jpg
16,"""Simon_Rattle""",8603,7514,0.01303357258439064,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/016_n008084_Simon_Rattle/0000.jpg
26,"""Marky_Cielo""",6493,5279,4.993166294298135e-05,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0002.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/026_n005704_Marky_Cielo/0002.jpg
32,"""Malu_Mader""",267,5062,0.012086856178939342,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/032_n005460_Malu_Mader/0009.jpg
44,"""Nikki_Giovanni""",6186,6076,4.999313750886358e-05,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/044_n006550_Nikki_Giovanni/0006.jpg
65,"""Joe_Oliver""",1118,3894,0.0016576983034610748,dataset/clean_cropped/NN1/065_n004164_Joe_Oliver/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/065_n004164_Joe_Oliver/0004.jpg
66,"""Sümer_Tilmaç""",4139,7776,0.0021837775129824877,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/066_n008368_S_mer_Tilma/0005.jpg
66,"""Sümer_Tilmaç""",3587,7776,0.00016555711044929922,dataset/clean_cropped/NN1/066_n008368_S_mer_Tilma/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/066_n008368_S_mer_Tilma/0009.jpg
75,"""Martin_Schulz""",1794,5308,0.0033569931983947754,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/075_n005738_Martin_Schulz/0004.jpg
75,"""Martin_Schulz""",7441,5308,0.0034489710815250874,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/075_n005738_Martin_Schulz/0007.jpg
79,"""Nino_Frassica""",5351,6102,1.3102772754791658e-05,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/079_n006578_Nino_Frassica/0007.jpg
79,"""Nino_Frassica""",5132,6102,1.9556377083063126e-05,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/079_n006578_Nino_Frassica/0009.jpg
82,"""Lee_Chung-yong""",6949,4714,0.0017963927239179611,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0000.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/082_n005064_Lee_Chung-yong/0000.jpg
82,"""Lee_Chung-yong""",4071,4714,0.0008328204276040196,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/082_n005064_Lee_Chung-yong/0001.jpg
82,"""Lee_Chung-yong""",5461,4714,3.6891688068863004e-05,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/082_n005064_Lee_Chung-yong/0007.jpg
88,"""Raluca_Turcan""",8433,6684,0.03525831550359726,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/random/eps_0_100/088_n007192_Raluca_Turcan/0006.jpg
