dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
4,"""Drake""",4441,2148,0.008344887755811214,dataset/clean_cropped/NN1/004_n002295_Drake/0001.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0001.jpg
4,"""Drake""",3894,2148,0.0018462521256878972,dataset/clean_cropped/NN1/004_n002295_Drake/0002.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0002.jpg
4,"""Drake""",2090,2148,0.02130676805973053,dataset/clean_cropped/NN1/004_n002295_Drake/0004.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0004.jpg
4,"""Drake""",1897,2148,0.008638889528810978,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0006.jpg
4,"""Drake""",3115,2148,0.017798451706767082,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0007.jpg
4,"""Drake""",2013,2148,0.022399049252271652,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/004_n002295_Drake/0009.jpg
9,"""Sergio_van_Dijk""",5830,7379,4.502679075812921e-05,dataset/clean_cropped/NN1/009_n007934_Sergio_van_Dijk/0005.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/009_n007934_Sergio_van_Dijk/0005.jpg
16,"""Simon_Rattle""",1331,7514,0.00266090827062726,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0000.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/016_n008084_Simon_Rattle/0000.jpg
16,"""Simon_Rattle""",8601,7514,0.00017249691882170737,dataset/clean_cropped/NN1/016_n008084_Simon_Rattle/0002.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/016_n008084_Simon_Rattle/0002.jpg
20,"""Govinda""",6726,2966,0.001461940468288958,dataset/clean_cropped/NN1/020_n003179_Govinda/0008.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/020_n003179_Govinda/0008.jpg
22,"""Martín_Cáceres""",5008,5321,3.811273927567527e-05,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0007.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/022_n005752_Mart_n_C_ceres/0007.jpg
22,"""Martín_Cáceres""",6151,5321,0.0020440206862986088,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0009.jpg,dataset/attacks/error_specific/fgsm/random/eps_0_050/022_n005752_Mart_n_C_ceres/0009.jpg
