dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
4,"""Drake""",5406,2148,0.0005901302793063223,dataset/clean_cropped/NN1/004_n002295_Drake/0000.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/004_n002295_Drake/0000_to_5406.jpg
4,"""Drake""",325,2148,3.175959864165634e-05,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/004_n002295_Drake/0009_to_325.jpg
4,"""Drake""",5406,2148,0.0004091138544026762,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/004_n002295_Drake/0009_to_5406.jpg
4,"""Drake""",1471,2148,0.0013862584019079804,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/004_n002295_Drake/0009_to_1471.jpg
8,"""Cherish_Lee""",2148,1471,0.000503748538903892,dataset/clean_cropped/NN1/008_n001564_Cherish_Lee/0005.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/008_n001564_Cherish_Lee/0005_to_2148.jpg
59,"""Marvin_Agustin""",5308,5325,0.00045541999861598015,dataset/clean_cropped/NN1/059_n005757_Marvin_Agustin/0003.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/059_n005757_Marvin_Agustin/0003_to_5308.jpg
75,"""Martin_Schulz""",86,5308,0.0002011945325648412,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0001.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0001_to_86.jpg
75,"""Martin_Schulz""",4752,5308,7.991789607331157e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0004.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0004_to_4752.jpg
75,"""Martin_Schulz""",2148,5308,4.724698737845756e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0004.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0004_to_2148.jpg
75,"""Martin_Schulz""",4752,5308,9.766611765371636e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0006_to_4752.jpg
75,"""Martin_Schulz""",4752,5308,0.0006252335151657462,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0007_to_4752.jpg
75,"""Martin_Schulz""",86,5308,0.00033205145155079663,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0007_to_86.jpg
75,"""Martin_Schulz""",3719,5308,0.0005204881890676916,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/error_specific/fgsm/rr_extremes/eps_0_150/075_n005738_Martin_Schulz/0007_to_3719.jpg
