dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
4,"""Drake""",325,2148,1.120007800636813e-05,dataset/clean_cropped/NN1/004_n002295_Drake/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0006_to_325.jpg
4,"""Drake""",1471,2148,0.009719370864331722,dataset/clean_cropped/NN1/004_n002295_Drake/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0007_to_1471.jpg
4,"""Drake""",325,2148,9.815632802201435e-05,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0009_to_325.jpg
4,"""Drake""",5406,2148,0.0007324815960600972,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0009_to_5406.jpg
4,"""Drake""",3719,2148,0.00016852964472491294,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0009_to_3719.jpg
4,"""Drake""",5325,2148,0.005743953865021467,dataset/clean_cropped/NN1/004_n002295_Drake/0009.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/004_n002295_Drake/0009_to_5325.jpg
75,"""Martin_Schulz""",86,5308,0.0004686821484938264,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0001.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0001_to_86.jpg
75,"""Martin_Schulz""",325,5308,4.318465289543383e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0004.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0004_to_325.jpg
75,"""Martin_Schulz""",325,5308,0.0001677743421168998,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0005_to_325.jpg
75,"""Martin_Schulz""",5325,5308,0.0008647365029901266,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0005_to_5325.jpg
75,"""Martin_Schulz""",2148,5308,0.008573480881750584,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0005.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0005_to_2148.jpg
75,"""Martin_Schulz""",4752,5308,0.0004456880269572139,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0006_to_4752.jpg
75,"""Martin_Schulz""",5325,5308,0.0003217771300114691,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0006_to_5325.jpg
75,"""Martin_Schulz""",4752,5308,0.0006838678382337093,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_4752.jpg
75,"""Martin_Schulz""",325,5308,0.00017583358567208052,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_325.jpg
75,"""Martin_Schulz""",86,5308,0.0007134801126085222,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_86.jpg
75,"""Martin_Schulz""",5406,5308,0.011288970708847046,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_5406.jpg
75,"""Martin_Schulz""",1471,5308,0.0016041086055338383,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_1471.jpg
75,"""Martin_Schulz""",3126,5308,0.0015196005115285516,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_3126.jpg
75,"""Martin_Schulz""",3719,5308,0.0007905670208856463,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_3719.jpg
75,"""Martin_Schulz""",2148,5308,0.003265421837568283,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/fgsm/rr_extremes/eps_0_100/075_n005738_Martin_Schulz/0007_to_2148.jpg
